fp_n,tp_n,fp_mean,tp_mean,fp_median,tp_median,fp_p25,fp_p75,fp_p95,tp_p25,tp_p75,tp_p95,diff_mean,ratio,cohens_d,ttest_p,mannwhitney_p,event_type,metric
268,299,0.5191205495775556,0.28023149574666506,0.393124988153753,0.23381752567136094,0.22432052317259024,0.7241471502516529,1.2564860773530093,0.1824783730387899,0.303179210017618,0.6795789980417933,0.23888905383089054,1.8524703948582963,0.8173441739014639,2.0167873886521008e-19,5.4068946871104945e-17,Atrial Fibrillation,rr_cv
188,226,1.1072763350502242,1.8576624189953668,0.9993868193061906,1.858814433699961,0.6931471805599453,1.407377040484957,2.1772191324922376,1.466337068793427,2.275121349086908,2.70805020110221,-0.7503860839451426,0.5960589629891123,-1.332207866339137,1.4114867521204532e-34,5.2145602612044675e-31,Atrial Fibrillation,samp_en
300,300,29.44333333333333,46.61666666666667,36.0,47.0,7.0,47.0,58.05000000000001,35.0,57.0,72.0,-17.173333333333336,0.6316052913836253,-0.9298314695606508,4.656056758407401e-27,7.831655591803748e-20,Atrial Fibrillation,n_peaks
300,300,13.852238585644727,8.900022053343829,11.18617869288681,9.875478013047166,10.35532260101847,13.654009698665808,24.74564320540974,3.799284196346442,11.345755356079803,14.188252651693388,4.952216532300898,1.5564274450803524,0.6675168255908086,3.5279718149074198e-15,8.134188740792975e-24,Bradycardia,mean_motion
300,300,405.4083141338139,331.09286049560933,401.50578570423875,399.29956600662183,397.49946880146774,405.68470311932333,426.9081093464019,196.29635014456613,404.50698848949173,414.6878679004725,74.31545363820459,1.2244550170213957,1.020254812994385,1.3763534152008912e-29,1.6711647874174528e-08,Bradycardia,max_motion
300,300,50.72537439378096,41.21439183989063,49.789966858606505,49.580982771386914,49.28970219060531,50.35568000422775,53.4356908222339,24.638454842298998,50.14549151471061,51.6015136555538,9.51098255389033,1.2307684798756349,0.9936565869213632,2.6208996771255104e-29,1.3339684111677352e-07,Bradycardia,std_motion
300,300,4.348710433115856,1.862901891915443,2.851010077446259,1.7374994676936928,2.2383167244959257,3.9178801898572257,10.252041113283362,0.0,2.6426038751902747,4.531522994510896,2.485808541200413,2.334374371505144,0.5090770605175134,1.2491581139359379e-09,4.770326022351224e-32,Bradycardia,median_motion
300,300,33.25918009420776,41.63110465667725,36.00945441124483,40.92324336416992,29.327306797312076,38.82666551049338,40.8292849203345,35.41341795313286,51.66665306761736,51.66665306761736,-8.371924562469495,0.7989021758728011,-1.01668194828295,1.1844313527644801e-31,7.1483165743600355e-25,Bradycardia,peak_ratio
300,300,18.28918353726363,50.87098731651543,18.70967741935484,32.58064516129032,14.03225806451613,23.870967741935484,30.967741935483872,21.29032258064516,97.41935483870968,97.41935483870968,-32.5818037792518,0.35952090773213646,-1.2709992749051764,4.0684103525445034e-41,2.535735049080279e-37,Bradycardia,zero_motion_pct
300,300,12.538939393828278,23.076005249766816,4.664429152030895,14.86442510186559,0.34790603445041224,9.01279739578083,44.963873615426664,9.513633515758857,39.280364870679044,53.620470567609004,-10.537065855938538,0.5433756518128278,-0.3642906050577177,1.0736330240166229e-05,4.638581964557749e-40,Bradycardia,kurt
300,300,0.035183602407164415,0.03464666350815931,0.0022224383651206388,0.0011337587926811344,0.0009700273044866924,0.0047674552763317885,0.010891511211385152,0.0006602881676859449,0.0022912553317342606,0.008031820092466044,0.0005369388990051072,1.0154975644012203,0.0018770988224210464,0.9816979299595731,5.686890890503626e-09,Bradycardia,baseline_drift
300,300,0.6203443028538147,1.477958462697765,0.6235510557826338,1.249172428223735,0.40459338372415565,0.8109852454490835,1.219086117087175,0.9580056701326989,1.9322902489369882,3.000097911688746,-0.8576141598439504,0.41973053946420136,-1.4332396170246584,6.399551185369384e-52,3.0528689034627328e-61,Bradycardia,snr_proxy
273,300,75.15804516300756,44.13538062300471,76.62317728319263,43.57340356597897,63.2912696368787,94.01683244070391,113.9564809917113,40.44502606920885,46.06001154515834,56.31014737632592,31.02266454000285,1.7028978588627577,1.4645572386195433,1.7491654164669873e-46,1.3027129282591158e-51,Bradycardia,mean_hr_bpm
273,300,0.4936790059297868,0.14719807964782275,0.5088443998652878,0.07158241828409315,0.22538688757119643,0.6448960693235549,1.127359463924976,0.024344101461412027,0.253772208453966,0.3981797844132497,0.34648092628196403,3.3538413484125162,1.2587359564721319,9.524595975590693e-41,9.027579120252902e-48,Bradycardia,rr_cv
228,187,1.5839430175660996,0.9830623478289057,1.598201484508071,0.916290731874155,1.0986122886681098,2.0604531856916184,2.630623186562587,0.6186293909797014,1.2992829841302609,1.8477893645995296,0.6008806697371939,1.6112335306750782,1.053397527307326,4.153404110374899e-24,1.1823958301538918e-20,Bradycardia,samp_en
300,300,34.29333333333334,22.6,38.0,22.0,27.0,46.0,58.0,21.0,24.0,29.0,11.693333333333335,1.5174041297935104,0.9130022818685827,9.566230156648136e-25,2.3959144171072617e-30,Bradycardia,n_peaks
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,mean_motion
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,max_motion
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,std_motion
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,median_motion
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,peak_ratio
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,zero_motion_pct
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,kurt
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,baseline_drift
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,snr_proxy
18,0,,,,,,,,,,,,,,,,Custom Heart Rate,mean_hr_bpm
18,0,,,,,,,,,,,,,,,,Custom Heart Rate,rr_cv
6,0,,,,,,,,,,,,,,,,Custom Heart Rate,samp_en
22,0,,,,,,,,,,,,,,,,Custom Heart Rate,n_peaks
300,300,13.747392435378588,15.09386251389434,11.101578036544156,11.607583015185723,10.16233828408686,12.60255422404462,20.63562232112401,9.306632305577303,15.87185436460207,37.657599993665144,-1.3464700785157522,0.9107935376199242,-0.11131942623012565,0.17399367219948872,0.2394538829249364,Isolated Supraventricular Beat,mean_motion
300,300,402.1332377393885,419.9697609007366,398.09536054273497,412.94651252717307,392.779373408126,404.9458377115133,416.87156378826035,406.4441715432766,418.923105400507,442.09858924681174,-17.83652316134811,0.9575290298923119,-0.3565639628978396,1.688060818541816e-05,1.7012006075140614e-41,Isolated Supraventricular Beat,max_motion
300,300,50.926713217375365,46.29456934402197,49.274247329641724,50.63705340253274,48.77567018486761,50.432268599053494,56.29454243120726,48.4828442581171,51.487846141630605,58.48350669083218,4.632143873353392,1.1000580400463655,0.3860363898000606,3.1324737509872e-06,4.0577852921325426e-05,Isolated Supraventricular Beat,std_motion
300,300,4.36492220953985,6.127823016775528,2.7584607455151122,3.0371769088113343,2.152645385931434,3.675098716156733,7.738438164386526,1.8535974832852853,4.998922845032505,27.41140793483056,-1.7629008072356775,0.7123120556175399,-0.21638042317080095,0.008368002345274135,0.22635764104700073,Isolated Supraventricular Beat,median_motion
300,300,34.02197836205795,45.2878805384915,35.981026743684964,35.470805678860515,31.897429454717592,39.03408581149504,41.358661746337894,26.638655816391314,44.077274681583766,111.14755038066626,-11.26590217643355,0.7512380344922892,-0.4727614953293728,1.7316465949546027e-08,0.7307903398261153,Isolated Supraventricular Beat,peak_ratio
300,300,19.39916478680261,19.519077027829468,20.0,18.064516129032256,14.193548387096774,25.161290322580644,31.61290322580645,10.967741935483872,29.29032258064516,39.94193548387098,-0.11991224102685649,0.9938566643875686,-0.011960913945283216,0.8837846245376968,0.5127324211020026,Isolated Supraventricular Beat,zero_motion_pct
300,300,11.656559804192753,18.881035230131875,8.385220492437158,16.507483997419705,6.731705921075049,12.444738197684215,24.414845251205087,13.360891722706544,20.757743093936767,31.775874211909482,-7.224475425939122,0.6173686803777728,-0.46763131179370254,1.710409089339988e-08,2.983067708323597e-43,Isolated Supraventricular Beat,kurt
300,300,0.009900010765279008,0.003349914401592119,0.0027992138388275257,0.0014108655579594463,0.001472481585392466,0.005967976974776921,0.020696882228842802,0.0005676006919778799,0.003181412316128904,0.012118783989827926,0.006550096363686888,2.955302607306567,0.127248863459871,0.12077513818910231,2.346319457528897e-16,Isolated Supraventricular Beat,baseline_drift
