cohort,event,mean_motion_mg,std_motion_mg,max_motion_mg,dynamic_range_mv,flat_pct,clip_pct,baseline_drift,hf_noise_ratio,snr_proxy,kurt,rr_cv,pct_physiologic_hr,mean_hr_bpm,sqi_score_ecg,sqi_score_amb
TP,Atrial Fibrillation,0.22906021688655023,0.7470126991474851,6.078077973720208,2.597,0.0,0.0,0.010228507543748407,9.801117412849676e-05,1.5231335634244947,10.102832015651655,0.3537217260926799,90.32258064516128,65.08474576271186,0.8259318560675232,0.8240399747666798
TP,Atrial Fibrillation,0.27592120661379943,0.7783589968198968,6.925723480656315,6.218999999999999,0.0,0.0,0.004861114734668649,0.000409459796200667,5.089540924690979,28.143891127084846,0.3051651789048718,98.18181818181819,108.16901408450704,0.9777642724325162,0.9750664134541818
TP,Atrial Fibrillation,0.31575071921753983,0.7636843973953505,6.182502969825187,2.804,0.0,0.0,0.0070792956556982554,0.00023135462572095928,3.8727771501530697,19.48362294147419,0.3896396392132007,97.05882352941177,74.57013574660633,0.9533988729421785,0.9503885091438516
TP,Atrial Fibrillation,0.493121846088148,0.8283650436564548,7.397640102457529,2.771,0.0,0.0,0.00510273587947488,6.567592835128899e-05,0.41841993473183753,4.343534691595659,0.21002057485667575,100.0,80.42105263157895,0.6567257937790992,0.6534873354210786
TP,Atrial Fibrillation,0.1821311633669199,0.7709527316142741,6.312264645820763,4.042,0.0,0.0,0.0026274568211185514,3.780656285971018e-05,1.6574859130747515,11.359880344203361,0.2982971347166852,96.96969696969697,137.18660287081337,0.8461709616482203,0.8446298206316973
TP,Atrial Fibrillation,0.1208039468463075,0.759814438885023,6.054687499999999,1.714,0.0,0.0,0.01628010110437924,1.513013238420496e-05,0.9019395510233469,14.307256806119469,0.27782505811509023,88.46153846153845,60.014652014652015,0.7702635534631969,0.7693330446894947
TP,Atrial Fibrillation,0.3229596305351549,0.6075849175677529,5.0328135785509245,10.334999999999999,0.0,0.0,0.013502974099311485,5.644576836948932e-05,1.3058651835786848,20.853431953165465,0.15616682045203667,100.0,68.62066214599122,0.8229194209762245,0.8202617234546377
TP,Atrial Fibrillation,0.3790053700129341,0.575249238677465,4.758804224204806,3.279,0.0,0.0,0.0072576108101487435,0.00019172713258547254,1.3099179681728093,6.149322621992496,0.21807808252633934,100.0,72.12698412698413,0.7654963139193838,0.7625950417823782
TP,Atrial Fibrillation,0.13310552279303164,0.5924952452820929,4.762213090278623,4.925,0.0,0.0,0.0201999185213639,0.00027148340207171586,1.8758159936188126,17.947981691471156,0.31042842259796943,100.0,71.77570093457943,0.8664364091421692,0.8652831344301114
TP,Atrial Fibrillation,0.4664477548980966,0.6368305238244645,4.976874572272799,4.0120000000000005,0.0,0.0,0.0038861969815365415,0.0001743315526342959,1.2447574267471855,5.987112921302835,0.3492432921305419,97.14285714285714,78.36734693877551,0.7533134204411867,0.7497996069041927
TP,Atrial Fibrillation,0.19553844174175475,0.7206965814753846,5.895146886117621,20.262,0.0,0.0,0.04180442288382194,8.813165745298025e-05,1.2184122399604314,11.618401142205045,0.19987135192541441,100.0,96.0,0.8155564264654809,0.8139617001376456
