thr,sens,spec,ppv,f1,youden,tp,fp
0.004008078947663307,0.9512195121951219,0.352,0.19402985074626866,0.32231404958677684,0.3032195121951218,78,324
0.004032989498227835,0.9512195121951219,0.354,0.19451371571072318,0.32298136645962733,0.305219512195122,78,323
0.004060680978000164,0.9512195121951219,0.356,0.195,0.3236514522821577,0.3072195121951218,78,322
0.004078499972820282,0.9512195121951219,0.358,0.19548872180451127,0.32432432432432434,0.309219512195122,78,321
0.004111344460397959,0.9512195121951219,0.36,0.19597989949748743,0.325,0.3112195121951218,78,320
0.004112877417355776,0.9512195121951219,0.362,0.1964735516372796,0.325678496868476,0.313219512195122,78,319
0.004170509986579418,0.9512195121951219,0.364,0.19696969696969696,0.3263598326359833,0.3152195121951218,78,318
0.004174020141363144,0.9512195121951219,0.366,0.19746835443037974,0.3270440251572327,0.317219512195122,78,317
0.004208022262901068,0.9512195121951219,0.368,0.19796954314720813,0.3277310924369748,0.3192195121951218,78,316
0.004208515863865614,0.9512195121951219,0.37,0.1984732824427481,0.32842105263157895,0.321219512195122,78,315
0.00420911330729723,0.9512195121951219,0.372,0.1989795918367347,0.3291139240506329,0.3232195121951218,78,314
0.004210884682834148,0.9512195121951219,0.374,0.19948849104859334,0.3298097251585624,0.325219512195122,78,313
0.004216058179736137,0.9512195121951219,0.376,0.2,0.3305084745762712,0.3272195121951218,78,312
0.004226593300700188,0.9512195121951219,0.378,0.20051413881748073,0.33121019108280253,0.329219512195122,78,311
0.004227400291711092,0.9390243902439024,0.378,0.19845360824742267,0.3276595744680851,0.3170243902439025,77,311
0.004232805222272873,0.926829268292683,0.378,0.19638242894056848,0.32409381663113007,0.304829268292683,76,311
0.00423484155908227,0.926829268292683,0.38,0.19689119170984457,0.3247863247863248,0.306829268292683,76,310
0.004243007395416498,0.926829268292683,0.382,0.1974025974025974,0.32548179871520344,0.308829268292683,76,309
0.004250481724739075,0.926829268292683,0.384,0.19791666666666666,0.3261802575107296,0.310829268292683,76,308
0.004270865581929684,0.926829268292683,0.386,0.19843342036553524,0.32688172043010755,0.312829268292683,76,307
0.004280091729015112,0.926829268292683,0.388,0.19895287958115182,0.3275862068965517,0.314829268292683,76,306
0.004287026822566986,0.926829268292683,0.39,0.1994750656167979,0.3282937365010799,0.316829268292683,76,305
0.004287377465516329,0.926829268292683,0.392,0.2,0.329004329004329,0.318829268292683,76,304
0.004295121878385544,0.926829268292683,0.394,0.20052770448548812,0.3297180043383948,0.320829268292683,76,303
0.004301247652620077,0.926829268292683,0.396,0.20105820105820105,0.33043478260869563,0.322829268292683,76,302
0.004312692675739527,0.9146341463414634,0.396,0.1989389920424403,0.32679738562091504,0.31063414634146347,75,302
0.004318596329540014,0.9146341463414634,0.398,0.19946808510638298,0.32751091703056767,0.31263414634146347,75,301
0.004321196582168341,0.9146341463414634,0.4,0.2,0.3282275711159737,0.31463414634146347,75,300
0.0043307701125741005,0.9146341463414634,0.402,0.20053475935828877,0.32894736842105265,0.3166341463414635,75,299
0.004338790196925402,0.9146341463414634,0.404,0.20107238605898123,0.32967032967032966,0.3186341463414635,75,298
0.004339766688644886,0.9146341463414634,0.406,0.20161290322580644,0.3303964757709251,0.3206341463414635,75,297
0.004342833533883095,0.9146341463414634,0.408,0.20215633423180593,0.33112582781456956,0.3226341463414635,75,296
0.004345095716416836,0.9146341463414634,0.41,0.20270270270270271,0.33185840707964603,0.3246341463414635,75,295
0.004356036894023418,0.9146341463414634,0.412,0.2032520325203252,0.3325942350332594,0.3266341463414635,75,294
0.004361290950328112,0.9146341463414634,0.414,0.20380434782608695,0.3333333333333333,0.3286341463414635,75,293
0.004373499192297459,0.9146341463414634,0.416,0.20435967302452315,0.33407572383073497,0.3306341463414635,75,292
0.004382526036351919,0.9146341463414634,0.418,0.20491803278688525,0.33482142857142855,0.3326341463414635,75,291
0.004385773092508316,0.9024390243902439,0.418,0.20273972602739726,0.33109619686800895,0.32043902439024397,74,291
0.004421708174049854,0.9024390243902439,0.42,0.2032967032967033,0.33183856502242154,0.32243902439024397,74,290
0.004423822276294231,0.8902439024390244,0.42,0.20110192837465565,0.32808988764044944,0.31024390243902444,73,290
0.0044320374727249146,0.8902439024390244,0.422,0.20165745856353592,0.32882882882882886,0.31224390243902445,73,289
0.004434411413967609,0.8902439024390244,0.424,0.20221606648199447,0.3295711060948081,0.31424390243902445,73,288
