threshold,tp_ret,fp_sup,tp_kept,fp_kept,tp_total,fp_total,min_metric
0.8152261306532663,96.74902470741222,59.78647686832741,744,113,769,281,59.78647686832741
0.8199497487437186,96.74902470741222,58.362989323843415,744,117,769,281,58.362989323843415
0.8246733668341708,96.74902470741222,57.65124555160141,744,119,769,281,57.65124555160141
0.8293969849246231,96.74902470741222,56.939501779359425,744,121,769,281,56.939501779359425
0.8341206030150754,96.74902470741222,55.871886120996436,744,124,769,281,55.871886120996436
0.8388442211055276,96.74902470741222,54.092526690391466,744,129,769,281,54.092526690391466
0.8435678391959799,96.74902470741222,54.092526690391466,744,129,769,281,54.092526690391466
0.8482914572864322,97.00910273081925,53.02491103202846,746,132,769,281,53.02491103202846
0.8530150753768844,97.00910273081925,53.02491103202846,746,132,769,281,53.02491103202846
0.8577386934673367,97.00910273081925,51.245551601423486,746,137,769,281,51.245551601423486
0.862462311557789,97.00910273081925,50.177935943060504,746,140,769,281,50.177935943060504
0.8671859296482411,97.13914174252275,49.11032028469751,747,143,769,281,49.11032028469751
0.8719095477386934,97.26918075422627,48.04270462633452,748,146,769,281,48.04270462633452
0.8766331658291457,97.52925877763329,47.33096085409253,750,148,769,281,47.33096085409253
0.8813567839195979,97.6592977893368,44.83985765124555,751,155,769,281,44.83985765124555
0.8860804020100502,97.6592977893368,44.128113879003564,751,157,769,281,44.128113879003564
0.8908040201005025,97.6592977893368,43.06049822064056,751,160,769,281,43.06049822064056
0.8955276381909547,97.7893368010403,42.34875444839857,752,162,769,281,42.34875444839857
0.900251256281407,97.91937581274382,40.92526690391459,753,166,769,281,40.92526690391459
0.9049748743718593,98.17945383615084,38.43416370106761,755,173,769,281,38.43416370106761
0.9096984924623115,98.43953185955787,36.654804270462634,757,178,769,281,36.654804270462634
0.9144221105527638,98.43953185955787,35.94306049822064,757,180,769,281,35.94306049822064
0.9191457286432161,98.56957087126138,33.80782918149466,758,186,769,281,33.80782918149466
0.9238693467336683,98.56957087126138,31.672597864768683,758,192,769,281,31.672597864768683
0.9285929648241206,98.8296488946684,30.604982206405694,760,195,769,281,30.604982206405694
0.9333165829145729,98.8296488946684,28.825622775800706,760,200,769,281,28.825622775800706
0.938040201005025,99.08972691807543,26.33451957295374,762,207,769,281,26.33451957295374
0.9427638190954774,99.08972691807543,24.911032028469748,762,211,769,281,24.911032028469748
0.9474874371859296,99.34980494148245,22.064056939501775,764,219,769,281,22.064056939501775
0.9522110552763818,99.47984395318596,20.284697508896798,765,224,769,281,20.284697508896798
0.9569346733668341,99.47984395318596,17.437722419928825,765,232,769,281,17.437722419928825
0.9616582914572864,99.60988296488947,15.302491103202842,766,238,769,281,15.302491103202842
0.9663819095477386,99.60988296488947,14.590747330960852,766,240,769,281,14.590747330960852
0.9711055276381909,99.60988296488947,12.45551601423488,766,246,769,281,12.45551601423488
0.9758291457286432,99.86996098829648,11.032028469750887,768,250,769,281,11.032028469750887
0.9805527638190954,99.86996098829648,9.608540925266906,768,254,769,281,9.608540925266906
0.9852763819095477,100.0,8.185053380782914,769,258,769,281,8.185053380782914
0.99,100.0,5.338078291814952,769,266,769,281,5.338078291814952
