threshold,tp_ret,fp_sup,tp_kept,fp_kept,tp_total,fp_total,min_metric
0.9238693467336683,72.64742785445421,47.43589743589743,579,41,797,78,47.43589743589743
0.9285929648241206,72.89836888331241,46.15384615384615,581,42,797,78,46.15384615384615
0.9333165829145729,73.52572145545797,44.87179487179487,586,43,797,78,44.87179487179487
0.938040201005025,74.15307402760351,44.87179487179487,591,43,797,78,44.87179487179487
0.9427638190954774,74.78042659974906,42.307692307692314,596,45,797,78,42.307692307692314
0.9474874371859296,75.03136762860727,42.307692307692314,598,45,797,78,42.307692307692314
0.9522110552763818,75.4077791718946,42.307692307692314,601,45,797,78,42.307692307692314
0.9569346733668341,76.16060225846925,39.743589743589745,607,47,797,78,39.743589743589745
0.9616582914572864,76.78795483061481,37.17948717948718,612,49,797,78,37.17948717948718
0.9663819095477386,77.41530740276035,35.89743589743589,617,50,797,78,35.89743589743589
0.9711055276381909,78.67001254705144,35.89743589743589,627,50,797,78,35.89743589743589
0.9758291457286432,79.4228356336261,33.333333333333336,633,52,797,78,33.333333333333336
0.9805527638190954,80.30112923462987,33.333333333333336,640,52,797,78,33.333333333333336
0.9852763819095477,80.92848180677541,33.333333333333336,645,52,797,78,33.333333333333336
0.99,81.93224592220828,30.76923076923077,653,54,797,78,30.76923076923077
